,user,enrolled,predicted_results
5691,119700,1,0
5692,59048,1,1
5693,280345,0,0
5694,96745,0,1
5695,341020,1,1
5696,352823,1,1
5697,124775,0,1
5698,47034,0,0
5699,79821,1,1
5700,35735,0,0
5701,350714,0,0
5702,307857,1,0
5703,59245,1,0
5704,58048,0,0
5705,279293,1,1
5706,190748,1,1
5707,33974,0,1
5708,120708,1,0
5709,234146,1,1
5710,83884,0,0
5711,260405,0,0
5712,211648,0,0
5713,178047,0,1
5714,180914,0,0
5715,4090,1,1
5716,253979,0,1
5717,33202,1,1
5718,187350,1,1
5719,310208,1,0
5720,63165,1,1
5721,331140,0,0
5722,94935,0,0
5723,144067,1,1
5724,38802,0,0
5725,158065,1,1
5726,331571,1,1
5727,178928,1,0
5728,274523,0,0
5729,256934,0,0
5730,357961,1,1
5731,138363,1,1
5732,56847,1,1
5733,163773,1,0
5734,166357,1,0
5735,123615,1,1
5736,367357,1,1
5737,44360,1,1
5738,270111,0,0
5739,63004,1,1
5740,354613,0,0
5741,211332,1,1
5742,162347,0,0
5743,94334,0,0
5744,71113,1,0
5745,121275,1,1
5746,39212,1,1
5747,48220,0,0
5748,152722,0,0
5749,324066,1,1
5750,209647,0,0
5751,254014,0,0
5752,137326,0,0
5753,297180,0,1
5754,303801,0,0
5755,304986,1,1
5756,78846,1,1
5757,5106,1,1
5758,310914,1,0
5759,171833,1,0
5760,35688,1,1
5761,224644,0,0
5762,363461,1,1
5763,237527,0,0
5764,41979,1,0
5765,152178,0,1
5766,25172,1,1
5767,297268,1,1
5768,85472,1,0
5769,257548,1,1
5770,159342,1,1
5771,140324,1,1
5772,326985,0,1
5773,185019,1,1
5774,321092,1,1
5775,66554,1,1
5776,56657,1,1
5777,119184,0,1
5778,199813,0,0
5779,24607,1,1
5780,1489,1,1
5781,143535,1,1
5782,312260,1,1
5783,208646,1,0
5784,39476,1,1
5785,194807,1,1
5786,1495,1,1
5787,28037,1,1
5788,319825,0,0
5789,104611,1,1
5790,129373,1,1
5791,122455,0,1
5792,201086,1,0
5793,190523,0,1
5794,125226,0,0
5795,208149,1,1
5796,69027,1,0
5797,310165,1,0
5798,135104,0,0
5799,280979,1,1
5800,335726,1,0
5801,225085,1,1
5802,57342,1,1
5803,346437,0,0
5804,87526,0,0
5805,323293,0,0
5806,125651,0,1
5807,260964,1,1
5808,272139,1,1
5809,57977,0,1
5810,278986,0,1
5811,65522,0,0
5812,205913,0,0
5813,115827,1,1
5814,321125,1,1
5815,183236,0,0
5816,144649,0,0
5817,77574,0,0
5818,365098,1,1
5819,202728,1,1
5820,312957,1,1
5821,340034,1,1
5822,47131,0,0
5823,180011,1,1
5824,139569,1,1
5825,201122,1,0
5826,313696,1,0
5827,272639,1,1
5828,313261,0,0
5829,119773,1,0
5830,52712,0,0
5831,355603,0,0
5832,6745,0,1
5833,298227,0,0
5834,126590,0,1
5835,156942,0,1
5836,140569,0,1
5837,253618,1,1
5838,319766,1,1
5839,312860,1,1
5840,10422,1,1
5841,301815,0,1
5842,199071,0,0
5843,300691,0,0
5844,192785,1,1
5845,155515,0,0
5846,103265,1,1
5847,82365,1,1
5848,52434,0,0
5849,354270,0,0
5850,337811,1,1
5851,44184,0,0
5852,45064,1,1
5853,166,1,1
5854,24541,0,1
5855,130911,1,0
5856,209989,0,0
5857,326359,1,1
5858,172147,0,1
5859,318801,0,0
5860,344596,1,1
5861,23682,1,1
5862,131956,1,1
5863,283348,1,1
5864,103600,1,1
5865,59537,1,0
5866,138334,1,1
5867,279732,0,0
5868,80043,0,0
5869,298149,1,1
5870,242110,0,0
5871,320326,0,1
5872,42597,0,0
5873,285672,0,0
5874,217219,0,0
5875,325256,1,0
5876,216544,0,0
5877,156015,1,1
5878,127430,0,0
5879,334312,0,0
5880,127897,0,1
5881,43434,1,1
5882,104032,1,1
5883,363813,0,0
5884,248595,1,1
5885,149738,1,1
5886,128250,0,1
5887,232147,1,1
5888,171699,1,1
5889,346565,0,0
5890,308242,1,1
5891,342507,1,0
5892,246966,1,1
5893,200453,0,0
5894,37433,1,1
5895,196704,0,0
5896,42293,1,1
5897,179815,1,1
5898,65208,1,1
5899,360624,0,0
5900,210589,1,1
5901,145696,1,1
5902,131951,1,1
5903,156608,0,0
5904,123120,0,0
5905,284707,0,0
5906,135935,1,1
5907,347216,0,1
5908,207397,0,0
5909,95174,1,1
5910,63887,1,1
5911,10708,1,1
5912,321764,1,0
5913,190130,1,1
5914,274347,1,1
5915,37500,1,0
5916,208801,1,1
5917,97905,0,0
5918,87492,0,0
5919,238557,1,1
5920,179351,0,1
5921,265640,1,1
5922,289005,0,1
5923,94518,1,1
5924,130969,1,1
5925,12003,0,0
5926,52280,0,0
5927,9354,0,0
5928,148772,0,0
5929,172260,1,0
5930,200147,1,1
5931,28896,0,0
5932,198850,0,0
5933,21507,1,1
5934,106379,0,0
5935,120183,0,0
5936,159571,1,1
5937,359911,1,1
5938,184313,1,1
5939,130674,0,0
5940,343491,1,1
5941,214682,1,1
5942,88548,1,1
5943,147891,1,1
5944,295870,0,1
5945,238211,1,1
5946,240231,1,1
5947,5415,1,0
5948,78767,1,1
5949,303109,0,0
5950,78152,1,1
5951,180180,0,0
5952,34220,1,0
5953,349926,1,1
5954,281544,1,1
5955,354639,1,1
5956,170104,1,0
5957,255922,0,0
5958,299190,0,1
5959,169091,1,1
5960,274957,1,1
5961,53636,1,0
5962,310237,0,0
5963,203351,0,0
5964,243993,1,1
5965,207281,1,1
5966,183071,0,0
5967,271521,0,0
5968,228227,1,0
5969,275524,0,1
5970,135190,1,1
5971,116271,0,0
5972,361856,1,1
5973,113315,0,1
5974,79999,0,0
5975,85880,0,0
5976,88988,1,1
5977,98077,1,1
5978,151559,1,1
5979,323816,1,1
5980,322109,0,0
5981,82557,1,1
5982,165407,1,1
5983,21881,1,1
5984,196360,1,1
5985,83896,0,0
5986,312177,0,0
5987,18386,1,1
5988,193044,0,0
5989,101847,1,0
5990,207772,0,0
5991,166620,1,1
5992,280321,0,0
5993,259648,0,0
5994,165084,0,0
5995,78367,1,1
5996,95501,0,1
5997,120305,1,1
5998,360976,0,1
5999,344437,0,0
6000,86847,0,0
6001,262740,0,0
6002,191730,1,1
6003,336401,0,0
6004,240762,0,0
6005,196866,1,1
6006,311725,0,1
6007,207380,1,1
6008,230554,0,0
6009,205306,1,1
6010,204678,0,0
6011,359851,1,0
6012,230516,0,0
6013,159767,1,1
6014,342428,1,0
6015,311837,0,0
6016,192669,1,0
6017,316175,1,1
6018,271321,1,0
6019,25323,0,0
6020,21336,0,0
6021,114279,0,0
6022,253312,0,0
6023,121083,1,0
6024,326348,0,0
6025,322387,1,1
6026,237535,0,1
6027,145705,0,0
6028,258668,0,0
6029,91773,0,0
6030,201649,0,0
6031,166857,0,0
6032,74751,1,0
6033,66551,1,1
6034,336465,1,1
6035,198859,0,0
6036,55784,0,1
6037,3228,1,0
6038,17496,0,0
6039,77998,0,0
6040,336454,1,1
6041,259454,0,1
6042,201632,1,1
6043,178658,1,0
6044,254128,1,1
6045,14435,0,0
6046,49771,0,0
6047,69322,0,0
6048,211210,0,0
6049,260587,0,1
6050,278148,1,0
6051,48189,1,0
6052,72294,1,1
6053,50307,0,0
6054,27311,1,1
6055,276889,1,0
6056,348225,1,0
6057,192595,0,0
6058,156112,0,0
6059,256860,0,0
6060,320069,1,1
6061,197134,1,0
6062,34264,0,0
6063,204779,0,1
6064,295304,1,0
6065,341395,0,0
6066,295802,1,1
6067,332132,0,1
6068,302101,1,1
6069,103702,1,1
6070,246002,0,0
6071,125131,0,1
6072,84078,0,1
6073,77290,1,1
6074,325016,0,0
6075,333842,0,0
6076,223819,0,0
6077,364905,0,1
6078,148169,1,1
6079,111848,1,0
6080,125592,1,1
6081,370011,0,0
6082,106431,1,0
6083,195900,1,1
6084,118786,0,0
6085,208787,1,1
6086,220960,1,1
6087,19122,1,0
6088,319063,0,0
6089,272988,1,0
6090,36572,0,0
6091,241891,1,1
6092,56705,1,1
6093,88841,1,1
6094,286012,0,1
6095,338261,0,0
6096,69865,0,0
6097,47208,0,0
6098,77947,0,0
6099,28669,1,1
6100,294833,0,0
6101,71102,0,0
6102,64916,1,0
6103,134574,0,1
6104,200745,0,0
6105,85725,1,0
6106,171219,1,1
6107,319338,1,1
6108,43455,0,1
6109,340071,1,0
6110,245103,0,0
6111,49026,1,1
6112,333422,1,1
6113,55854,0,0
6114,338694,1,1
6115,124044,1,0
6116,46947,0,0
6117,370716,0,0
6118,317303,0,1
6119,104633,0,0
6120,31385,0,0
6121,368296,0,0
6122,94082,1,0
6123,348383,0,0
6124,103489,1,1
6125,355306,0,0
6126,362102,0,0
6127,110623,0,1
6128,196245,0,1
6129,220941,1,1
6130,228411,1,0
6131,317290,1,1
6132,365534,1,1
6133,37033,1,1
6134,189775,0,0
6135,362298,0,0
6136,335939,0,0
6137,223358,0,0
6138,318511,0,0
6139,265382,1,0
6140,175479,0,0
6141,352707,0,0
6142,314215,1,1
6143,131971,1,1
6144,5244,0,0
6145,35498,0,0
6146,166082,0,0
6147,100144,1,0
6148,264641,0,1
6149,341955,1,0
6150,20983,0,1
6151,175058,0,0
6152,354450,0,1
6153,78355,1,1
6154,84468,0,0
6155,110849,0,0
6156,203123,1,1
6157,154544,1,1
6158,81844,1,1
6159,154040,0,0
6160,157639,1,0
6161,259163,0,0
6162,314449,1,1
6163,25802,1,1
6164,47690,0,0
6165,11602,0,0
6166,131294,1,1
6167,316134,0,0
6168,138798,1,0
6169,307056,0,0
6170,346278,1,1
6171,92016,1,1
6172,48571,1,1
6173,133403,0,0
6174,366753,0,1
6175,20625,0,1
6176,238174,0,1
6177,13909,0,0
6178,26904,0,0
6179,139342,0,1
6180,254596,1,1
6181,216171,0,0
6182,240919,0,1
6183,177626,1,1
6184,255352,0,0
6185,110936,0,0
6186,104809,1,1
6187,247553,0,0
6188,304998,0,0
6189,72569,1,1
6190,111130,1,1
6191,133714,0,1
6192,185760,1,1
6193,355688,0,0
6194,118954,1,1
6195,109748,1,0
6196,115173,1,1
6197,259079,1,1
6198,357407,1,0
6199,16138,0,0
6200,247673,1,1
6201,72616,0,0
6202,13510,1,1
6203,164294,0,1
6204,53720,1,0
6205,335494,0,1
6206,116289,0,0
6207,230461,1,1
6208,308596,0,1
6209,130066,1,0
6210,52207,1,1
6211,348238,0,0
6212,298328,0,0
6213,102909,1,1
6214,71174,1,1
6215,179495,1,0
6216,259509,1,1
6217,118859,0,1
6218,4875,1,1
6219,132141,0,0
6220,135668,0,0
6221,112164,0,0
6222,340319,1,1
6223,134001,0,0
6224,295649,1,0
6225,54887,0,0
6226,368013,1,0
6227,335775,0,1
6228,126697,0,1
6229,287977,0,0
6230,84725,0,0
6231,276704,0,1
6232,114108,0,0
6233,27875,1,1
6234,201433,1,1
6235,299451,0,0
6236,268596,0,1
6237,206414,1,1
6238,101938,0,0
6239,292185,0,0
6240,13261,1,1
6241,196708,1,1
6242,5974,0,1
6243,210745,1,0
6244,305533,1,1
6245,148033,0,0
6246,269415,0,0
6247,314317,1,0
6248,219352,0,0
6249,348632,0,0
6250,121621,0,0
6251,188435,1,1
6252,147878,0,0
6253,240098,1,1
6254,327670,1,1
6255,272781,1,1
6256,214830,1,1
6257,306485,1,1
6258,293105,0,1
6259,68446,0,1
6260,199658,1,1
6261,232831,1,1
6262,109072,1,1
6263,47933,1,1
6264,209607,1,1
6265,342705,0,0
6266,198528,0,0
6267,214447,1,1
6268,371644,0,0
6269,221781,1,1
6270,325889,0,1
6271,286913,1,1
6272,222699,1,0
6273,106053,1,1
6274,65171,0,1
6275,350306,0,1
6276,27796,1,1
6277,169731,1,0
6278,289716,0,0
6279,346832,0,0
6280,187251,0,1
6281,103514,1,1
6282,361280,1,1
6283,263105,0,0
6284,152392,1,1
6285,7698,1,0
6286,42655,1,1
6287,278430,1,1
6288,204701,0,0
6289,174293,0,1
6290,9061,1,1
6291,57599,1,1
6292,273090,0,1
6293,98163,1,1
6294,360018,0,0
6295,289745,1,1
6296,304186,1,1
6297,158483,1,1
6298,199099,0,0
6299,225943,1,1
6300,276584,0,0
6301,114980,0,1
6302,139074,1,1
6303,191644,0,1
6304,144981,0,0
6305,145890,0,0
6306,256991,1,1
6307,121159,1,1
6308,165122,1,1
6309,173164,0,0
6310,134397,1,0
6311,60444,0,0
6312,172321,1,0
6313,266017,0,0
6314,253377,0,0
6315,320242,1,1
6316,174189,1,1
6317,79715,0,0
6318,60773,0,0
6319,371269,0,0
6320,359039,1,1
6321,198136,1,1
6322,146315,1,1
6323,278905,1,1
6324,337705,0,0
6325,101563,1,1
6326,177730,0,0
6327,224936,1,1
6328,285321,0,0
6329,322488,1,1
6330,144866,0,0
6331,23549,1,1
6332,103558,0,1
6333,187199,0,0
6334,156099,1,0
6335,352743,0,1
6336,236105,1,1
6337,217963,1,1
6338,143289,1,1
6339,135047,1,1
6340,278901,1,0
6341,91438,1,1
6342,32195,0,0
6343,138960,0,0
6344,304694,0,1
6345,36562,0,1
6346,160098,0,0
6347,23028,1,1
6348,364810,0,1
6349,257144,0,0
6350,266039,1,1
6351,229828,1,0
6352,355389,0,1
6353,337392,0,0
6354,226081,0,0
6355,247255,1,1
6356,64023,0,0
6357,9445,0,1
6358,259281,0,1
6359,280456,1,1
6360,264462,1,1
6361,308707,0,1
6362,137305,1,0
6363,314922,0,1
6364,249579,1,0
6365,257684,0,0
6366,331845,0,0
6367,11698,0,0
6368,160241,0,0
6369,189180,0,1
6370,264495,1,1
6371,83193,0,0
6372,144632,0,0
6373,370042,1,1
6374,160663,0,0
6375,19394,0,0
6376,157785,1,1
6377,354765,1,0
6378,357317,0,0
6379,157870,1,1
6380,123907,1,1
6381,16313,0,1
6382,265635,0,0
6383,159673,1,1
6384,132108,0,0
6385,331980,1,1
6386,218086,1,1
6387,251130,0,1
6388,185453,0,0
6389,243412,1,1
6390,65322,0,0
6391,312692,1,1
6392,196932,0,1
6393,213772,0,0
6394,83124,0,0
6395,193895,1,0
6396,366494,0,0
6397,318193,1,0
6398,207738,1,1
6399,179462,0,0
6400,263132,1,1
6401,268414,1,1
6402,96958,1,1
6403,106265,1,1
6404,30700,1,1
6405,10253,1,1
6406,237541,0,0
6407,373612,0,1
6408,200511,1,1
6409,197335,1,1
6410,95281,1,1
6411,22718,1,0
6412,275252,0,0
6413,58640,1,1
6414,303971,0,0
6415,67360,1,1
6416,142598,1,1
6417,169557,0,1
6418,290162,1,1
6419,280078,1,1
6420,319477,0,1
6421,278389,0,0
6422,104314,1,0
6423,255012,1,0
6424,264310,0,1
6425,245701,0,0
6426,36384,0,1
6427,345411,0,0
6428,115169,0,0
6429,76159,1,0
6430,48707,0,0
6431,311576,1,1
6432,93241,1,1
6433,165890,1,1
6434,152506,0,1
6435,294149,0,0
6436,55150,0,1
6437,210070,1,0
6438,60015,0,0
6439,81635,1,1
6440,90836,0,0
6441,72783,0,0
6442,170820,1,0
6443,84467,1,1
6444,58476,1,1
6445,187205,1,1
6446,291465,0,1
6447,177725,0,1
6448,154010,1,1
6449,172254,1,1
6450,218766,1,1
6451,70947,0,0
6452,30253,1,1
6453,143130,1,0
6454,301074,1,1
6455,283570,0,1
6456,217806,1,1
6457,304471,1,1
6458,355068,1,1
6459,244669,0,0
6460,244681,1,0
6461,92976,1,0
6462,239371,0,0
6463,217651,0,1
6464,300786,0,1
6465,2516,0,0
6466,358584,0,0
6467,252785,1,1
6468,344963,0,0
6469,65394,0,0
6470,176541,1,1
6471,215461,0,0
6472,362434,1,1
6473,328996,1,1
6474,339471,1,0
6475,297093,0,0
6476,92805,1,0
6477,105260,0,1
6478,325717,1,1
6479,292342,0,0
6480,16824,0,0
6481,220048,1,1
6482,30139,1,1
6483,100032,0,0
6484,127424,0,0
6485,248993,0,1
6486,258638,0,0
6487,45125,1,0
6488,334554,1,1
6489,316955,1,0
6490,198553,1,0
6491,344733,1,1
6492,216979,0,1
6493,48205,1,1
6494,219947,0,0
6495,113541,1,1
6496,179253,1,1
6497,264992,0,0
6498,183331,0,0
6499,233820,1,1
6500,23598,1,1
6501,355904,0,1
6502,22863,1,1
6503,20801,1,1
6504,139588,1,1
6505,228506,0,0
6506,368786,1,1
6507,213276,1,0
6508,70342,1,1
6509,18213,0,0
6510,361007,0,0
6511,283343,1,1
6512,278406,1,1
6513,7121,1,1
6514,182695,0,0
6515,192338,0,1
6516,249060,0,0
6517,99678,1,1
6518,184281,0,0
6519,217505,1,1
6520,72620,0,0
6521,206185,1,1
6522,62120,1,1
6523,82309,1,1
6524,112196,0,0
6525,21612,0,0
6526,199445,1,1
6527,185599,1,0
6528,370448,1,0
6529,92905,0,0
6530,145934,0,1
6531,204742,1,1
6532,54440,1,1
6533,248239,1,1
6534,209686,0,0
6535,194532,1,1
6536,268419,0,0
6537,114731,0,0
6538,204456,0,0
6539,119464,1,1
6540,127669,1,1
6541,101634,0,1
6542,147920,1,1
6543,195734,0,0
6544,242194,0,0
6545,25078,0,0
6546,43960,0,0
6547,204677,0,0
6548,184643,1,0
6549,140212,0,1
6550,1649,1,0
6551,342860,1,1
6552,334218,1,1
6553,47305,1,1
6554,258994,1,1
6555,357524,1,1
6556,352106,1,1
6557,306520,0,0
6558,247220,1,1
6559,292507,0,0
6560,220659,0,0
6561,18456,0,0
6562,112221,0,1
6563,296966,1,1
6564,196201,0,0
6565,132298,1,1
6566,273672,1,1
6567,77454,0,0
6568,303218,0,1
6569,210280,0,0
6570,188151,1,1
6571,339773,0,0
6572,45206,1,1
6573,22433,1,0
6574,4841,1,0
6575,329066,1,1
6576,282076,1,1
6577,356401,0,0
6578,161835,0,0
6579,69975,0,0
6580,112753,1,0
6581,209358,1,1
6582,149788,1,0
6583,78221,1,1
6584,361278,0,0
6585,287735,0,0
6586,212226,0,1
6587,309321,0,1
6588,296503,0,0
6589,286747,1,1
6590,135724,1,1
6591,76492,1,0
6592,54956,0,0
6593,173971,0,0
6594,80496,1,1
6595,67394,0,1
6596,125537,0,0
6597,296390,0,0
6598,37892,0,0
6599,327619,1,1
6600,94043,1,0
6601,323881,1,1
6602,325944,0,1
6603,178971,1,1
6604,21805,1,1
6605,112969,1,1
6606,230263,0,0
6607,284156,1,1
6608,166490,1,1
6609,102681,1,1
6610,291994,1,1
6611,204246,0,1
6612,212113,1,1
6613,335702,0,0
6614,96565,0,0
6615,44457,0,0
6616,75340,0,0
6617,122475,0,0
6618,285098,1,1
6619,361336,0,0
6620,16433,0,0
6621,337041,0,1
6622,198573,0,0
6623,74673,0,0
6624,140974,0,1
6625,262540,1,0
6626,242978,0,1
6627,216789,1,1
6628,251127,1,0
6629,341989,0,0
6630,78368,0,0
6631,343766,0,0
6632,143133,1,0
6633,211344,0,0
6634,164307,0,0
6635,78740,0,0
6636,343742,1,0
6637,319292,0,0
6638,198464,1,1
6639,129697,1,1
6640,124279,0,1
6641,88948,1,1
6642,55375,1,1
6643,322569,1,1
6644,359143,0,0
6645,287852,1,1
6646,29596,0,0
6647,286124,1,1
6648,367979,0,0
6649,15497,0,0
6650,66419,0,0
6651,305373,1,1
6652,98394,1,0
6653,158309,0,0
6654,58121,0,0
6655,285462,1,1
6656,330523,0,0
6657,132342,0,1
6658,351898,1,1
6659,338332,0,1
6660,231248,0,0
6661,264975,1,1
6662,15845,0,0
6663,305137,0,1
6664,114040,1,1
6665,34684,0,1
6666,368958,1,1
6667,31164,0,0
6668,232253,1,1
6669,200372,0,0
6670,85318,1,1
6671,214470,0,0
6672,73371,1,1
6673,160271,0,0
6674,352139,0,0
6675,124220,0,0
6676,229055,1,1
6677,74385,0,0
6678,134136,1,1
6679,238887,1,0
6680,110725,1,1
6681,283820,0,0
6682,312915,1,1
6683,157666,1,1
6684,56157,1,1
6685,29533,1,1
6686,71448,0,0
6687,371227,0,1
6688,366208,0,0
6689,161085,1,1
6690,155829,1,1
6691,4235,0,1
6692,174768,1,1
6693,327849,0,0
6694,50811,1,1
6695,310394,1,1
6696,74999,0,0
6697,19653,1,1
6698,236035,0,0
6699,128127,0,0
6700,187562,1,1
6701,39359,0,0
6702,33523,1,1
6703,316001,0,0
6704,371841,0,0
6705,167282,1,1
6706,349408,1,1
6707,180189,0,0
6708,202535,0,0
6709,74542,0,0
6710,133521,0,0
6711,322958,1,1
6712,151370,1,0
6713,281139,0,0
6714,332353,0,0
6715,244385,0,0
6716,73100,0,0
6717,120265,0,0
6718,340823,0,0
6719,176489,0,0
6720,153499,1,1
6721,122944,0,0
6722,153628,0,0
6723,265621,1,1
6724,770,1,1
6725,17731,0,1
6726,63212,1,1
6727,235418,1,1
6728,364393,1,1
6729,335397,0,1
6730,34687,0,1
6731,220785,1,1
6732,178401,0,0
6733,16671,1,1
6734,115863,0,0
6735,316188,1,1
6736,354735,1,0
6737,329516,0,0
6738,161642,0,0
6739,370612,0,0
6740,167020,0,0
6741,42439,0,0
6742,27619,1,0
6743,38805,0,0
6744,353181,0,1
6745,330218,0,0
6746,190926,1,0
6747,353696,0,1
6748,347521,0,0
6749,89183,1,1
6750,304024,0,0
6751,183815,1,0
6752,182178,0,0
6753,114432,0,0
6754,143671,0,0
6755,164306,1,1
6756,149195,0,0
6757,106269,1,1
6758,273054,1,1
6759,358873,1,0
6760,266958,0,1
6761,208073,0,0
6762,35348,0,0
6763,210317,0,1
6764,251148,0,1
6765,36647,0,0
6766,306628,1,0
6767,167225,1,1
6768,240329,0,0
6769,360652,0,0
6770,245792,1,1
6771,320471,0,0
6772,353989,1,1
6773,142930,0,0
6774,69756,0,0
6775,152474,1,1
6776,5807,0,0
6777,34297,1,0
6778,78781,1,0
6779,300566,1,1
6780,9942,0,0
6781,280440,0,0
6782,129874,0,0
6783,312230,1,1
6784,240335,1,1
6785,32906,1,1
6786,226803,1,1
6787,304349,0,0
6788,81468,1,1
6789,116350,1,1
6790,159010,1,0
6791,295101,1,1
6792,364028,1,1
6793,166348,1,1
6794,27219,1,1
6795,221276,0,1
6796,61721,0,1
6797,359783,1,0
6798,181164,0,1
6799,32997,0,0
6800,168089,0,0
6801,237795,1,1
6802,191408,1,1
6803,228729,1,1
6804,12164,0,0
6805,167748,0,0
6806,197618,0,0
6807,171046,1,1
6808,128125,0,0
6809,96956,1,0
6810,123947,1,0
6811,115550,1,1
6812,364128,1,1
6813,102064,0,1
6814,53035,0,0
6815,207995,0,1
6816,37025,1,1
6817,178493,0,0
6818,93179,1,1
6819,152083,0,0
6820,70054,1,0
6821,253426,0,0
6822,336874,1,1
6823,63762,0,0
6824,22386,1,0
6825,366906,0,0
6826,297080,0,0
6827,276866,1,1
6828,246272,0,1
6829,323877,1,1
6830,290437,1,1
6831,51053,0,0
6832,210608,1,1
6833,296750,0,0
6834,146509,1,1
6835,155828,1,1
6836,60152,0,1
6837,233426,1,1
6838,79305,0,0
6839,230409,1,1
6840,53340,0,1
6841,87574,0,0
6842,224993,1,1
6843,88852,1,1
6844,279329,1,0
6845,32561,0,0
6846,123641,1,1
6847,142440,1,0
6848,320781,1,1
6849,12190,0,0
6850,371447,0,0
6851,14974,0,0
6852,114536,1,0
6853,180302,1,1
6854,81605,1,1
6855,49198,0,0
6856,159602,0,0
6857,16023,0,1
6858,334205,0,0
6859,307627,0,0
6860,303367,1,1
6861,157571,1,1
6862,292339,0,1
6863,315116,0,0
6864,284274,0,0
6865,150833,1,0
6866,325888,0,0
6867,216345,1,0
6868,255296,1,1
6869,60166,1,1
6870,167303,1,1
6871,65611,0,0
6872,114117,0,0
6873,95889,0,0
6874,355105,1,1
6875,101736,0,0
6876,250654,0,0
6877,18151,1,1
6878,228938,1,0
6879,313573,0,0
6880,371025,1,1
6881,367418,1,0
6882,103536,0,0
6883,329846,1,1
6884,245957,0,0
6885,17085,1,1
6886,237231,1,1
6887,311220,1,1
6888,67954,0,0
6889,209390,0,1
6890,356963,0,0
6891,296537,0,0
6892,62431,1,0
6893,164569,0,0
6894,50145,1,1
6895,22162,0,1
6896,9919,0,0
6897,67374,1,0
6898,116811,1,1
6899,159842,1,1
6900,50945,1,1
6901,36338,0,0
6902,247744,1,1
6903,219112,0,0
6904,127687,0,0
6905,293685,0,0
6906,9440,0,0
6907,285716,1,0
6908,236410,0,0
6909,163378,0,0
6910,219807,1,1
6911,342561,1,1
6912,95363,1,1
6913,4558,1,1
6914,214366,0,0
6915,325069,1,1
6916,56421,1,1
6917,98566,1,0
6918,125553,1,0
6919,318919,0,1
6920,59085,1,1
6921,196495,1,1
6922,84743,0,0
6923,107496,1,1
6924,300530,1,1
6925,125591,0,0
6926,371749,0,0
6927,184878,1,1
6928,153614,1,1
6929,96135,1,1
6930,157001,1,1
6931,349041,1,1
6932,323017,0,0
6933,343952,0,1
6934,157837,0,0
6935,370411,1,1
6936,162270,1,1
6937,261047,0,0
6938,107168,0,0
6939,78079,1,1
6940,249161,0,0
6941,77908,0,0
6942,15354,0,0
6943,260475,0,0
6944,182313,1,1
6945,339974,1,1
6946,219658,0,0
6947,156559,1,1
6948,268713,0,0
6949,219847,1,1
6950,110718,0,0
6951,234380,0,0
6952,318063,0,0
6953,246866,0,0
6954,173206,1,1
6955,47536,1,1
6956,19993,1,1
6957,18488,0,0
6958,117653,0,0
6959,217843,0,0
6960,205781,0,0
6961,331026,1,1
6962,109222,0,0
6963,7854,0,0
6964,151861,1,1
6965,312564,0,1
6966,262325,0,0
6967,18393,1,0
6968,187404,0,0
6969,36356,0,1
6970,154772,1,0
6971,113441,1,0
6972,141201,0,1
6973,162146,0,0
6974,216599,0,0
6975,21784,1,1
6976,894,0,0
6977,226284,0,0
6978,54254,1,0
6979,275739,0,0
6980,187998,0,1
6981,137520,0,0
6982,82503,0,0
6983,158727,0,0
6984,342983,0,0
6985,361392,0,0
6986,310972,1,1
6987,178931,1,1
6988,256282,1,1
6989,86585,1,1
6990,213627,0,0
6991,165632,1,1
6992,207551,0,1
6993,89221,1,1
6994,132536,1,1
6995,3339,0,0
6996,360797,0,0
6997,45923,0,0
6998,329316,1,1
6999,177629,0,1
7000,325979,0,0
7001,52373,0,0
7002,143871,0,0
7003,155458,1,1
7004,252196,1,0
7005,171890,0,0
7006,355028,0,0
7007,213464,0,0
7008,150849,0,0
7009,339070,0,0
7010,191397,0,0
7011,7139,1,0
7012,289129,1,1
7013,3975,0,1
7014,330985,1,1
7015,199845,0,0
7016,190866,1,1
7017,171461,1,1
7018,330866,1,1
7019,208796,1,1
7020,211879,1,0
7021,151555,1,1
7022,173832,0,0
7023,7857,1,1
7024,155553,1,1
7025,298718,0,0
7026,326984,0,1
7027,17263,0,0
7028,7338,1,1
7029,54837,1,1
7030,81287,0,0
7031,229500,0,0
7032,346722,1,1
7033,209008,1,1
7034,294895,1,0
7035,312650,1,1
7036,11777,0,0
7037,155782,0,0
7038,108321,0,0
7039,278202,1,1
7040,305452,0,0
7041,215833,0,1
7042,69882,0,0
7043,113368,0,0
7044,227151,1,1
7045,111475,1,0
7046,31852,1,1
7047,142601,0,1
7048,183737,0,0
7049,279801,0,0
7050,285967,0,0
7051,141121,1,1
7052,174571,0,0
7053,136434,1,1
7054,54643,1,0
7055,327472,0,0
7056,355925,1,0
7057,301056,0,1
7058,36303,1,0
7059,235230,1,1
7060,65607,1,1
7061,323359,1,1
7062,20874,1,1
7063,250482,1,1
7064,181630,0,1
7065,143148,1,0
7066,197543,1,1
7067,294367,1,1
7068,235616,0,1
7069,57877,0,0
7070,153623,1,1
7071,263669,0,0
7072,367043,1,1
7073,194988,1,1
7074,120446,0,0
7075,128675,1,1
7076,57175,0,0
7077,341236,1,1
7078,329381,0,0
7079,372502,0,0
7080,256898,1,1
7081,338425,1,1
7082,129912,0,0
7083,332533,0,0
7084,311020,0,1
7085,258186,0,0
7086,11100,0,1
7087,101861,1,1
7088,329739,1,1
