entry_id,age,monthly_income,years_employed,current_address_year,amount_requested,risk_score,inquiries_last_month,pay_schedule,home_owner,has_debt,personal_account_months,avg_risk_score,avg_ext_quality_score,e_signed
7981327,57,4790,4,4,3200,77700,6,bi-weekly,0,1,0,0.6421724695,0.48227600000000004,1
1440697,46,2515,7,7,500,48400,5,monthly,0,1,25,0.683986215,0.746689,0
7130926,45,3565,6,5,900,35000,8,weekly,0,0,49,0.6882477472499999,0.712754,1
7416937,57,4670,4,1,500,38100,9,semi-monthly,0,1,55,0.6007093325,0.437156,1
5026745,46,3075,2,1,700,53750,2,semi-monthly,0,0,50,0.7612726805,0.570336,1
1305751,48,2250,3,3,600,75450,4,bi-weekly,0,1,29,0.715771798,0.598068,1
2772342,26,3390,1,2,900,60650,5,bi-weekly,0,0,38,0.6134208939999999,0.535644,1
7037207,28,1983,3,3,700,54350,3,bi-weekly,0,1,85,0.6694715290000001,0.48396,1
2606422,53,5735,5,3,600,45550,10,semi-monthly,0,1,54,0.6488077865,0.7569140000000001,0
4293299,48,2530,6,6,450,38400,8,bi-weekly,0,1,86,0.79056167775,0.683359,1
5293011,62,6100,5,6,400,88250,3,bi-weekly,0,1,74,0.829851286,0.808673,0
5808568,27,1977,0,3,400,65250,1,bi-weekly,1,0,27,0.61516495875,0.553498,1
1264315,38,3320,0,11,600,46350,14,semi-monthly,1,0,38,0.6195688484999999,0.44767,0
2851430,59,3500,4,4,700,72400,4,bi-weekly,0,1,40,0.7486527472500001,0.501771,0
1479220,33,3885,2,0,800,62700,5,bi-weekly,0,1,86,0.6800189315,0.549095,1
4842467,26,2090,4,5,400,56300,2,bi-weekly,0,1,40,0.61269175,0.438688,1
1990728,30,4780,4,3,2400,64500,2,bi-weekly,0,1,38,0.7555932285,0.71661,1
3423311,61,2898,4,1,600,74850,4,bi-weekly,1,1,29,0.6326317137499999,0.520303,0
2235181,34,4130,1,6,500,72400,3,weekly,0,1,100,0.6438448132500001,0.6589700000000001,1
8470131,56,3085,2,2,1200,70650,4,bi-weekly,1,0,49,0.65093216425,0.6589640000000001,0
7899565,49,3361,2,6,600,57450,4,bi-weekly,1,1,37,0.8251623085,0.57139,0
4153723,22,2540,1,2,850,48750,4,bi-weekly,0,1,37,0.7312303067499999,0.6859409999999999,0
2099805,40,2425,2,1,400,45850,5,weekly,1,0,37,0.7029594285,0.68786,0
4533419,47,3270,6,11,500,53450,10,semi-monthly,1,1,42,0.568011689,0.622542,1
5180364,47,3485,4,4,700,38300,6,bi-weekly,1,0,38,0.72205036475,0.623095,1
3688882,41,3255,6,5,800,58850,8,bi-weekly,0,1,50,0.6833988984999999,0.7542220000000001,1
8633564,28,1610,1,0,550,37450,4,bi-weekly,0,1,21,0.71214331175,0.698178,1
3470890,48,4355,6,5,900,73600,4,bi-weekly,0,1,42,0.8184426502500001,0.6659010000000001,0
2870129,20,2785,3,1,400,50400,2,bi-weekly,1,1,50,0.64858540525,0.568377,0
2711141,33,4505,6,6,1100,67150,5,bi-weekly,1,1,98,0.6804953075000001,0.321673,0
9852116,26,4450,1,2,1350,67050,5,bi-weekly,1,1,33,0.791188926,0.6087520000000001,1
9944358,49,2002,3,1,1600,74000,3,bi-weekly,1,0,17,0.75044902825,0.6205080000000001,0
9839017,23,2075,2,8,550,33900,8,bi-weekly,0,1,90,0.6436278675,0.561552,1
9572490,52,1570,2,3,700,78850,2,bi-weekly,1,1,12,0.7750717619999999,0.8017799999999999,1
7333513,51,4730,6,4,1400,75000,2,weekly,0,1,98,0.66518189475,0.7247520000000001,1
1906268,52,2180,2,3,600,44400,9,bi-weekly,1,1,29,0.716780876,0.535643,0
6859022,26,1890,0,2,1000,73800,4,weekly,0,1,41,0.6706984647500001,0.493043,1
6860110,34,2740,3,1,1200,83600,2,bi-weekly,1,1,40,0.78683187125,0.574954,0
9120916,28,2660,2,3,1100,49650,12,bi-weekly,0,1,25,0.6714860305000001,0.7022550000000001,0
6754706,47,2869,9,9,500,76600,3,bi-weekly,0,1,110,0.806199976,0.660844,0
5877043,43,2075,2,2,1200,79750,2,bi-weekly,0,0,29,0.74138371175,0.759652,0
3386783,38,6040,4,0,600,49500,6,bi-weekly,0,1,50,0.6457742817500001,0.6347959999999999,1
2778619,39,1660,4,2,500,34650,10,weekly,0,1,40,0.723446408,0.650755,1
9735320,61,5035,4,4,1600,76900,3,semi-monthly,0,1,39,0.8584996787499999,0.7742880000000001,1
6024295,32,3750,5,2,900,64200,6,bi-weekly,0,1,86,0.60781877025,0.6231760000000001,1
1714678,45,2750,1,0,1600,38850,6,bi-weekly,0,1,49,0.7219922790000001,0.660456,0
5493589,37,5181,3,3,1600,64150,11,bi-weekly,1,1,38,0.8016368490000001,0.474401,1
9593413,44,2890,3,2,800,47750,17,weekly,1,0,38,0.8416319914999999,0.67605,0
8891475,51,3055,3,2,500,46150,14,weekly,0,1,42,0.7676502270000001,0.6645399999999999,1
4899961,37,5115,2,10,1100,69750,17,bi-weekly,1,1,28,0.7117903744999999,0.54331,1
7714891,72,5025,5,3,600,64800,2,bi-weekly,0,0,86,0.7008037312500001,0.658974,0
2042006,43,2755,2,3,700,58700,5,bi-weekly,1,1,49,0.78729467825,0.701607,1
4947181,22,2275,1,1,800,73400,7,bi-weekly,0,1,28,0.7149386222499999,0.486716,1
8080899,76,2555,9,2,700,72350,2,monthly,1,0,38,0.7385354525,0.634233,1
4414746,36,1855,6,3,500,51150,6,bi-weekly,0,0,20,0.738087896,0.6021890000000001,1
3508242,37,7035,3,1,900,56550,7,semi-monthly,1,1,40,0.65690790775,0.703667,1
7567357,57,2015,5,1,400,36800,14,bi-weekly,1,0,15,0.7012839695,0.49932299999999996,0
2105574,45,3630,2,7,600,45900,16,bi-weekly,1,0,49,0.64694025275,0.5208119999999999,1
2948337,20,2120,3,3,800,58850,7,bi-weekly,1,1,40,0.5442321514999999,0.598531,1
2281584,28,1915,6,4,1700,64500,5,bi-weekly,0,1,39,0.65956435975,0.579458,1
1662687,40,5096,4,1,3200,78450,8,weekly,1,0,50,0.8466875862500001,0.8555999999999999,1
2920619,45,2280,1,1,400,62500,15,weekly,1,1,37,0.7386470570000001,0.551706,1
3449707,64,2700,9,2,400,66600,6,weekly,0,1,16,0.7709083800000001,0.674301,1
5389807,41,2765,6,7,700,33600,10,bi-weekly,1,1,98,0.69481894275,0.5866830000000001,0
1313983,37,3640,3,9,700,50150,7,bi-weekly,1,1,50,0.71114155425,0.5040789999999999,0
2258142,64,5085,1,1,700,56850,11,bi-weekly,1,1,27,0.63143935625,0.560737,0
8002778,39,5030,2,1,700,48700,6,monthly,1,1,25,0.652793932,0.737411,0
6517566,54,2195,6,3,500,63100,4,semi-monthly,0,1,42,0.77038703275,0.67337,0
1759985,53,2705,7,7,700,59650,11,monthly,1,0,15,0.7649564012500001,0.7082729999999999,0
7737371,53,3260,3,0,800,72900,6,bi-weekly,1,0,50,0.7917833910000001,0.653841,1
6559778,37,3200,5,2,900,50900,10,weekly,0,1,42,0.8184595685,0.653342,0
1780217,49,4190,6,6,400,45950,10,semi-monthly,0,0,49,0.7247061445,0.6795119999999999,1
8031605,27,5280,3,1,400,73600,6,bi-weekly,0,1,26,0.6011367277499999,0.46257800000000004,1
4102493,63,6175,5,4,800,73100,18,bi-weekly,1,1,74,0.61368891225,0.516722,1
3090101,46,3155,4,3,600,67150,13,bi-weekly,0,1,52,0.69123062025,0.455261,0
4209025,37,6780,2,3,2100,80400,8,bi-weekly,1,1,17,0.7473544987499999,0.45479100000000006,1
5459691,47,5085,4,3,2700,61350,6,bi-weekly,0,1,43,0.77027003375,0.807293,1
4026194,30,5290,4,4,900,63300,2,bi-weekly,0,1,29,0.75449082575,0.481635,1
5601966,54,3205,2,2,600,74200,4,bi-weekly,1,1,50,0.71165145725,0.676972,1
6542220,62,6675,5,6,900,43700,3,semi-monthly,1,0,38,0.5944282889999999,0.601692,0
7082019,28,1785,0,2,600,78450,8,bi-weekly,1,1,42,0.7683641137499999,0.6763060000000001,1
3409619,67,6185,10,0,1200,92100,6,bi-weekly,1,1,79,0.702970301,0.8278479999999999,0
8323339,64,4790,2,2,1700,75250,2,bi-weekly,0,0,37,0.7608567422500001,0.654339,1
6333397,60,7290,1,3,700,64800,8,bi-weekly,1,1,54,0.7836546369999999,0.690429,0
2367244,46,2788,2,1,1200,38400,8,bi-weekly,0,1,15,0.64854823025,0.559561,0
6180719,36,3230,4,2,1000,66050,6,monthly,0,1,50,0.65862313775,0.6754290000000001,0
3988730,40,4110,2,0,400,54600,4,bi-weekly,1,1,37,0.68227692875,0.612935,1
1662593,29,3200,4,10,400,38150,4,bi-weekly,1,1,30,0.643242893,0.354994,1
5705465,31,2205,6,4,700,68400,4,monthly,0,1,62,0.73506045875,0.6328689999999999,1
5231496,62,3060,2,6,400,72900,7,bi-weekly,0,1,73,0.7797816145,0.590884,0
7041115,53,2405,3,1,800,49900,11,semi-monthly,0,0,17,0.737111328,0.6270199999999999,0
1115491,32,2150,4,5,500,45350,4,bi-weekly,1,0,50,0.5661431645,0.42043400000000003,1
5462622,31,2215,2,2,800,49850,4,bi-weekly,0,1,14,0.5973321115000001,0.384499,1
8939661,27,6715,6,6,2800,72450,4,bi-weekly,1,1,28,0.5912443922499999,0.70415,1
4327194,62,2260,1,1,700,52750,2,weekly,0,1,100,0.8107675702500001,0.640922,1
9826225,41,1875,4,2,1200,68750,4,bi-weekly,0,1,86,0.7159754435,0.47952399999999995,0
2196277,33,5205,2,2,2400,69150,2,monthly,1,1,0,0.808000187,0.71648,1
2231863,30,3050,5,3,400,87200,6,weekly,0,1,66,0.77192944075,0.74821,0
9370425,21,1685,4,1,450,36900,5,monthly,0,1,62,0.580580828,0.669248,1
3780822,60,5095,3,4,700,57900,4,bi-weekly,0,1,14,0.71671230825,0.7149479999999999,1
7660326,63,3795,5,2,700,56200,3,bi-weekly,0,1,40,0.7476262399999999,0.8797159999999999,1
2580721,30,2625,2,1,700,60250,6,bi-weekly,0,0,117,0.85516673,0.7984120000000001,0
5190277,29,1745,1,3,700,72750,14,weekly,0,1,0,0.6504180325000001,0.643894,1
4453838,29,5050,3,4,900,60700,5,bi-weekly,0,1,26,0.62342818675,0.566866,0
6652320,31,2575,6,4,400,49250,7,weekly,0,0,38,0.64615853325,0.377026,0
4258443,22,1670,3,4,800,68300,6,weekly,1,1,41,0.77892706925,0.662892,1
4708455,44,1605,3,1,800,60400,5,bi-weekly,0,1,86,0.78871044525,0.7044600000000001,1
6033204,30,1530,6,9,600,51000,6,bi-weekly,0,1,25,0.6641994572500001,0.65293,0
5383035,62,2005,2,2,750,84050,4,bi-weekly,1,1,27,0.728708517,0.651369,0
4332719,38,5240,1,0,400,78200,3,bi-weekly,0,0,86,0.6781386924999999,0.6153439999999999,1
4591387,44,3670,5,5,800,62300,7,bi-weekly,0,1,73,0.77003870225,0.685133,1
7833425,30,2575,2,0,500,42300,3,weekly,1,0,50,0.6551427085,0.454804,1
2200063,31,8940,3,3,700,72000,5,bi-weekly,1,1,42,0.70606509875,0.541721,1
1714643,45,3320,2,1,600,36450,4,bi-weekly,0,1,49,0.79830783525,0.681209,0
7132992,59,1715,9,7,450,38500,3,bi-weekly,1,1,39,0.7591477664999999,0.7850659999999999,1
7901321,28,2220,5,1,900,60350,8,bi-weekly,0,1,43,0.81639713125,0.709228,0
4433665,41,4899,2,2,1300,70650,4,bi-weekly,0,1,27,0.7313633672500001,0.683171,1
5761192,35,3720,4,2,800,56350,2,bi-weekly,0,1,50,0.60972618425,0.6201270000000001,1
8572331,42,4155,3,8,1300,86900,4,bi-weekly,1,1,86,0.782467092,0.724131,1
6474344,45,1820,5,9,750,67250,4,bi-weekly,0,1,54,0.6332134715,0.84401,1
1964873,35,3660,4,8,600,67350,2,weekly,1,1,25,0.7938239115,0.631099,0
9248384,54,3996,6,1,1100,64800,5,weekly,0,1,49,0.89093605725,0.7600819999999999,0
7378272,26,2730,3,1,450,78200,5,bi-weekly,0,1,38,0.8155738272499999,0.816497,1
9412285,42,6610,2,2,900,52300,5,weekly,0,1,17,0.7120476805,0.5818829999999999,0
1838949,42,2760,10,2,700,43100,15,semi-monthly,0,1,29,0.65555776775,0.482525,0
4971599,37,3585,3,6,700,56350,17,bi-weekly,0,1,54,0.67277068525,0.73597,1
8865248,32,2700,1,5,500,56400,3,bi-weekly,1,0,38,0.62346592,0.5506439999999999,1
3480222,37,2670,5,4,1100,58800,7,bi-weekly,0,1,37,0.5919207545,0.784766,0
6863103,39,3705,4,4,1100,50550,5,bi-weekly,0,1,61,0.6386398605,0.645255,1
9867349,36,4755,3,3,1100,63950,8,bi-weekly,0,1,49,0.72436090625,0.519597,0
2014021,51,9565,2,2,1100,71950,8,semi-monthly,1,1,44,0.7144101685,0.622764,1
9040401,50,3705,2,3,1100,53400,8,weekly,1,1,38,0.75042776125,0.5154449999999999,0
8646039,32,5045,3,2,800,79350,6,bi-weekly,0,1,33,0.7463564362499999,0.5675779999999999,0
5746463,24,3375,3,2,700,48700,13,weekly,1,0,15,0.7346333615,0.607838,1
8161672,58,2340,6,6,700,69400,4,semi-monthly,0,1,86,0.64944994625,0.450278,1
9143865,25,2770,3,2,1350,80650,3,bi-weekly,1,1,31,0.7996520502500001,0.766798,1
6933813,26,4816,6,5,1200,46300,5,weekly,0,1,86,0.6096155775000001,0.59941,0
3984909,44,3210,1,1,600,45300,2,weekly,0,0,50,0.7827668742499999,0.652464,0
2253739,50,2095,6,9,600,75850,7,monthly,0,1,43,0.61659307725,0.581227,1
8823941,30,3610,5,5,550,42650,16,bi-weekly,1,1,38,0.6467855809999999,0.7583340000000001,1
9712972,59,3290,3,1,400,84900,2,semi-monthly,1,0,17,0.74784721075,0.716105,0
7745980,61,3755,0,3,500,32500,5,weekly,0,0,37,0.70642961775,0.44143,1
1535004,46,3975,1,2,1100,65550,7,bi-weekly,0,1,42,0.624144413,0.45398099999999997,1
3395537,30,3055,1,0,700,47450,10,bi-weekly,0,1,21,0.7707821465,0.675589,0
8774000,35,2655,8,8,900,73800,6,bi-weekly,0,1,76,0.60306090825,0.558996,0
3428572,47,2525,3,4,400,83200,8,semi-monthly,1,0,38,0.72306381575,0.683048,0
2239876,22,3100,4,2,700,58000,12,bi-weekly,0,1,26,0.6195045187500001,0.4781760000000001,1
9689285,46,3165,5,6,400,59300,6,bi-weekly,1,0,73,0.69263237725,0.651869,0
7756568,52,5500,3,1,1700,69250,7,bi-weekly,1,1,41,0.81099745125,0.746792,0
7714575,21,2175,2,1,1400,72550,9,bi-weekly,0,1,39,0.72119709175,0.6964159999999999,0
1654420,32,6260,2,6,1100,31100,6,semi-monthly,0,1,98,0.760982922,0.7038930000000001,0
8231492,45,6180,6,6,1100,32650,12,monthly,0,1,38,0.6287354999999999,0.5772390000000001,0
7010476,40,7110,1,1,1600,90300,8,weekly,1,1,40,0.7692686427500001,0.628646,0
1566038,43,6590,2,0,2900,79000,4,semi-monthly,1,0,37,0.641531112,0.642081,1
6511143,25,1780,1,0,400,78850,7,weekly,0,1,40,0.787553836,0.632308,1
4082270,72,3740,6,7,1200,57700,7,bi-weekly,0,0,49,0.603210072,0.608899,0
9311431,47,3620,3,2,400,57750,6,bi-weekly,1,0,62,0.5726604752500001,0.47697100000000003,0
6889458,33,4640,5,5,600,36450,3,bi-weekly,1,1,42,0.747614583,0.4576560000000001,1
5832254,27,2555,3,6,2800,68750,5,semi-monthly,0,1,27,0.8305114844999999,0.594951,1
7642433,35,3260,6,1,1100,34050,10,bi-weekly,0,1,21,0.60722321025,0.5399020000000001,0
7792250,31,3475,1,6,900,57400,3,bi-weekly,0,1,30,0.6809607089999999,0.58203,0
8671817,50,2985,3,2,900,68350,6,bi-weekly,1,0,17,0.7849880155,0.6149990000000001,0
4314416,40,4170,4,3,1100,53500,7,monthly,1,1,63,0.6906716154999999,0.7008970000000001,0
4020366,53,6715,5,9,400,61400,5,bi-weekly,0,1,39,0.6189954882500001,0.508845,0
2863062,36,3615,4,10,1000,64150,4,bi-weekly,0,1,54,0.62968736625,0.34748599999999996,1
2219734,47,5105,2,3,900,59850,5,bi-weekly,0,1,98,0.6216377915,0.454036,1
3136993,40,3185,6,1,2200,87800,3,weekly,0,0,117,0.791609747,0.724458,1
5402020,36,8105,3,8,800,34150,11,weekly,1,1,42,0.72032110575,0.582776,0
5446751,29,3245,4,2,900,50300,5,bi-weekly,1,1,40,0.7807935435,0.7227,0
6595326,45,2201,2,2,401,46650,5,bi-weekly,0,0,38,0.742176664,0.6570050000000001,1
6466820,24,3005,2,1,1000,56050,5,bi-weekly,0,0,38,0.691543671,0.79253,0
4743890,55,5035,6,5,600,59400,6,bi-weekly,0,1,42,0.7745190285,0.6212709999999999,1
5675650,49,3280,6,2,550,43800,8,bi-weekly,0,1,54,0.7255249182500001,0.653928,1
4233962,71,2120,3,4,500,55950,11,semi-monthly,0,1,50,0.78481393225,0.6336010000000001,0
5023159,41,1690,3,5,900,74600,2,bi-weekly,1,1,28,0.66109003025,0.595657,1
7544924,40,6050,9,8,1400,85150,6,semi-monthly,1,1,53,0.8681588269999999,0.837493,0
5539227,37,3170,1,1,400,56850,5,bi-weekly,1,0,37,0.6391102245,0.7575959999999999,1
2708666,33,3110,4,7,500,61800,2,bi-weekly,1,1,103,0.58880253725,0.621804,0
1756803,45,3645,0,2,2400,86550,6,semi-monthly,1,1,37,0.6219838712500001,0.539685,0
8178448,57,3105,3,5,600,32200,22,bi-weekly,0,1,39,0.687351853,0.4983140000000001,0
6025606,22,2695,2,0,500,44850,9,bi-weekly,0,1,25,0.7382030102499999,0.63072,1
2398945,29,2755,1,4,1000,62750,6,weekly,0,1,62,0.76591437925,0.611246,0
2063628,47,2045,3,2,400,75450,8,bi-weekly,0,1,100,0.79128510725,0.6102620000000001,0
8481549,53,6570,2,3,1600,70550,2,monthly,1,1,29,0.7752177244999999,0.8213360000000001,0
6327984,48,3695,6,7,400,96050,5,bi-weekly,1,1,28,0.70102485025,0.664617,0
5694167,45,3405,3,3,700,51600,6,bi-weekly,0,1,28,0.8089868207500001,0.8104180000000001,1
9972182,34,5055,3,3,500,52150,4,bi-weekly,1,1,54,0.75141800925,0.567956,1
6669964,68,2235,9,9,900,56650,2,monthly,0,0,121,0.6901587915,0.643679,0
7798750,30,5205,2,2,500,38550,26,bi-weekly,1,0,38,0.60335291825,0.628795,0
4788815,67,7708,3,1,600,57700,7,bi-weekly,0,0,29,0.8095335967499999,0.5988800000000001,1
9533410,58,5582,2,7,700,76050,5,semi-monthly,1,0,49,0.688424955,0.576604,1
7116523,42,3730,6,4,400,84100,2,bi-weekly,1,1,74,0.7648701882500001,0.777904,0
3995597,40,5175,2,0,800,71450,5,weekly,1,1,38,0.7769098874999999,0.507784,0
5211335,41,2155,2,0,700,54500,10,bi-weekly,0,1,2,0.7263472847499999,0.6807939999999999,0
8782785,50,5060,1,8,2000,92100,4,bi-weekly,1,0,38,0.7330416685,0.5579479999999999,1
5194320,34,2760,3,3,700,79300,4,weekly,1,1,50,0.8348463540000001,0.806238,0
3751541,57,2505,3,9,800,39350,5,bi-weekly,1,1,42,0.62693319075,0.668258,0
3106804,56,2980,3,1,600,49650,5,bi-weekly,0,1,50,0.66770408075,0.56559,1
9607408,31,4025,4,6,800,65200,5,bi-weekly,0,1,74,0.7671044625,0.705723,0
1905867,41,1795,3,0,899,38550,9,bi-weekly,0,1,27,0.772897715,0.587906,0
4694254,36,4675,4,6,400,61650,4,bi-weekly,1,1,86,0.7353684695,0.558215,0
5413897,41,5095,2,1,700,67400,6,semi-monthly,0,1,29,0.72429513975,0.6507229999999999,0
8305984,45,3125,0,1,600,66600,9,bi-weekly,0,1,54,0.75366112875,0.6622729999999999,1
3530396,65,3205,6,5,600,34900,22,monthly,0,1,50,0.65655534125,0.492568,0
8819329,32,3540,7,6,500,43950,7,bi-weekly,0,0,50,0.73975090175,0.789948,1
5605121,39,3190,2,1,750,76050,14,monthly,1,0,50,0.72301426925,0.45373,1
4168090,45,3180,4,6,1200,44550,7,bi-weekly,0,1,27,0.6282246482499999,0.7129030000000001,0
4472405,38,5220,4,3,2400,72650,3,bi-weekly,0,1,49,0.6908674644999999,0.47201699999999996,1
7068542,54,4710,6,4,500,67050,2,bi-weekly,1,0,50,0.7396098852499999,0.748192,1
7658216,39,3765,3,3,400,32550,14,bi-weekly,0,0,38,0.6717413164999999,0.536544,1
4687619,42,6255,2,2,1450,63900,6,bi-weekly,1,1,28,0.543217421,0.335269,1
4826632,50,2650,3,3,500,68550,5,weekly,0,1,37,0.72212854375,0.595503,1
4562159,35,3895,2,2,800,50850,8,weekly,1,0,50,0.68071736725,0.452978,1
8161988,32,2570,2,3,1350,78550,2,bi-weekly,1,1,27,0.71845377,0.7163090000000001,0
6852067,54,3530,5,4,2700,70650,6,bi-weekly,0,0,37,0.770477981,0.552305,0
3490761,39,3110,3,5,400,47400,6,weekly,0,1,2,0.87446405875,0.843371,1
8056220,44,5597,1,6,900,76850,10,bi-weekly,1,0,74,0.81877978975,0.592571,1
4767118,61,6070,6,6,3700,92700,5,weekly,1,1,98,0.8531477435000001,0.868266,1
9651413,25,1765,2,2,700,76850,4,weekly,1,1,38,0.76101575125,0.733068,1
7576927,58,4515,2,3,900,55650,8,bi-weekly,0,1,79,0.7884770470000001,0.748567,0
9465005,42,3055,12,11,1600,65700,4,bi-weekly,1,1,29,0.68356464225,0.7986249999999999,1
4816809,65,3040,1,2,600,49950,3,bi-weekly,1,0,43,0.71469361225,0.660624,0
8275677,34,2255,5,8,800,62800,8,bi-weekly,1,1,42,0.7138651862500001,0.731544,0
7869458,59,5145,5,10,700,32100,8,bi-weekly,1,1,15,0.58991957475,0.541135,1
7415956,35,4185,4,5,400,50550,5,weekly,1,1,14,0.6879692392500001,0.330911,1
7407412,43,3591,2,0,400,71550,6,bi-weekly,1,1,38,0.84118239875,0.605258,1
6994771,53,3175,2,7,900,79200,6,weekly,0,1,26,0.82949352675,0.585636,0
9121899,32,4500,3,1,550,25050,19,bi-weekly,0,1,13,0.656566034,0.343688,1
9240098,78,4730,3,1,600,55250,7,monthly,0,0,38,0.7341649109999999,0.6823379999999999,0
7927758,46,7015,5,10,2100,77450,4,bi-weekly,1,1,43,0.69986394875,0.614027,1
2470792,43,4115,5,4,400,49650,7,weekly,0,1,74,0.74643419175,0.619668,1
5914108,52,2170,2,3,600,73950,7,bi-weekly,0,0,29,0.6950866995,0.720969,0
8944968,41,1670,1,8,1100,63850,6,weekly,0,1,54,0.79769889225,0.6924399999999999,1
9927335,38,3265,1,3,1100,80250,7,weekly,0,1,54,0.80606493775,0.7689779999999999,0
8727329,50,3169,1,0,400,71800,6,semi-monthly,0,1,30,0.6784696960000001,0.473558,0
9334850,35,3190,3,1,1200,45850,7,bi-weekly,1,0,37,0.6425585174999999,0.542207,0
4587631,39,3235,5,6,1350,60300,5,bi-weekly,0,1,54,0.65635348725,0.481883,1
3046666,61,2865,7,5,600,76500,3,weekly,0,1,28,0.7960117295,0.647805,1
6239065,38,2943,3,1,850,67400,4,bi-weekly,0,1,2,0.7305719749999999,0.656072,1
8339862,55,8245,3,0,2800,87600,5,bi-weekly,1,1,41,0.774595327,0.5423270000000001,1
3048166,45,6630,7,1,900,49950,12,bi-weekly,0,1,15,0.69526455525,0.445945,0
5698441,38,2025,5,2,1100,40800,6,weekly,1,0,38,0.719884201,0.698957,0
7690758,50,3740,5,3,1100,69550,5,bi-weekly,0,0,49,0.7954713177499999,0.56254,0
7616407,28,2355,0,5,400,54450,9,bi-weekly,0,1,90,0.75273020775,0.5145500000000001,1
4585489,22,2280,2,3,400,65250,5,weekly,0,1,28,0.7344537565,0.874447,1
7038572,56,4005,2,3,1200,68450,9,bi-weekly,0,1,55,0.69540056325,0.334289,1
7474151,46,1595,6,5,700,81000,6,bi-weekly,0,1,85,0.77260309025,0.7656529999999999,1
5121513,52,4000,3,2,1200,48900,8,bi-weekly,1,1,90,0.64179381875,0.6259319999999999,0
3227397,51,3180,3,5,800,38800,5,bi-weekly,1,0,85,0.5928701655,0.526213,0
7846122,35,3010,4,2,700,60300,11,semi-monthly,0,1,64,0.6525893475,0.6851499999999999,1
3633391,36,2625,4,3,600,66250,7,bi-weekly,0,1,62,0.68539294425,0.581711,1
7395883,47,9755,2,2,2100,95850,3,bi-weekly,0,1,49,0.7241512045,0.619069,1
3855669,37,5200,1,10,799,48950,7,weekly,1,1,18,0.6460412904999999,0.579443,0
9929029,29,4990,2,1,600,70200,5,bi-weekly,1,1,25,0.7955894965000001,0.570275,0
7394534,51,3695,5,6,400,31950,23,bi-weekly,0,1,85,0.6372174475000001,0.278679,1
7573188,53,3690,6,8,600,47400,8,bi-weekly,1,1,33,0.7270830457499999,0.754729,1
7617814,26,1655,1,1,600,61400,4,bi-weekly,1,1,55,0.6314325875,0.582605,0
6568405,47,3615,5,6,1000,58650,6,semi-monthly,1,1,90,0.687152839,0.577964,0
1120829,40,6155,7,4,1700,63050,4,bi-weekly,0,1,85,0.8008940935,0.730253,1
2242083,51,2725,3,8,600,50350,5,bi-weekly,1,1,16,0.6534644275,0.411652,0
7077217,33,3740,3,2,1100,74400,6,bi-weekly,0,1,74,0.7140243915,0.6658930000000001,1
4672675,27,2447,2,3,550,32950,8,bi-weekly,0,1,38,0.69433740075,0.548148,1
8627122,48,4740,3,2,1250,77850,6,bi-weekly,0,1,37,0.6849536485000001,0.6755899999999999,0
4467396,42,5095,5,3,500,41950,12,bi-weekly,0,1,26,0.71460280175,0.712542,0
4001561,50,2650,5,4,700,51000,4,semi-monthly,0,1,49,0.669375685,0.613271,1
9115608,63,6050,3,6,1100,71100,3,semi-monthly,1,1,85,0.60986535425,0.326487,0
5577257,48,2580,2,4,700,52000,8,bi-weekly,1,1,66,0.580395964,0.6373439999999999,1
7218237,29,2170,2,1,1100,58500,9,bi-weekly,0,1,54,0.64813265125,0.607212,0
9181475,52,6505,6,5,1700,77850,6,semi-monthly,0,1,42,0.6686369990000001,0.7359260000000001,1
1300412,55,4070,5,6,700,38700,2,monthly,1,1,30,0.55977508275,0.6964229999999999,1
6487580,50,2205,5,10,400,74850,9,bi-weekly,1,1,62,0.6127911925,0.53368,1
4590760,40,1881,1,3,750,76100,5,weekly,1,0,17,0.80763330175,0.584829,0
4972622,28,2160,2,3,500,72200,4,bi-weekly,1,1,37,0.70098608725,0.685451,1
8146598,56,2150,3,3,600,63450,2,bi-weekly,0,1,80,0.80053866425,0.599538,1
3325956,22,3520,2,3,600,66300,9,weekly,1,1,26,0.6824695005,0.488679,1
8122816,29,2272,1,4,600,31700,10,semi-monthly,1,0,46,0.5952257882499999,0.471484,0
6418304,29,8762,2,2,500,35700,5,bi-weekly,1,0,49,0.65428485875,0.6432370000000001,0
2977929,53,2130,0,8,400,55550,6,bi-weekly,0,0,38,0.64770496,0.418988,1
4909727,26,2195,2,1,400,47450,2,bi-weekly,0,1,56,0.8398054212499999,0.547353,0
2902439,58,4725,9,7,1900,98550,2,bi-weekly,1,1,26,0.62987611375,0.205403,1
6039803,44,3745,2,3,2700,81000,2,weekly,0,0,38,0.74254563625,0.6248689999999999,0
1112537,42,1560,3,2,800,36650,3,bi-weekly,1,1,50,0.80163267175,0.6298560000000001,0
2083787,66,2095,3,3,600,54550,7,bi-weekly,1,0,50,0.7020661947500001,0.8002100000000001,0
6701122,35,5447,1,1,900,50100,11,bi-weekly,0,0,37,0.63943142275,0.546176,0
6345185,47,1795,3,4,700,51600,7,weekly,0,1,18,0.7564949270000001,0.424249,1
7386875,25,4520,4,4,1200,75950,4,bi-weekly,0,1,40,0.66305965875,0.355109,1
